Price,VehicleType,YearOfVehicleRegistration,GearBoxType,PowerOfTheEngine,ModelOfTheVehicle,DistranceTravelled,TypeOfTheFuelUsed,BrandOfTheVehicle,IsDamageRepaired
4300.0,2,7,1,70,163,1.0,1,36,0
13900.0,6,9,1,143,5,0.6551724137931034,1,2,0
6150.0,0,7,1,120,37,1.0,1,24,0
8600.0,2,8,1,103,139,0.3793103448275862,6,8,0
6900.0,4,5,1,170,233,1.0,6,2,0
2000.0,6,4,1,131,24,1.0,1,1,1
2490.0,0,3,1,109,53,1.0,1,5,0
6800.0,6,3,0,218,54,1.0,6,20,0
8500.0,3,10,1,80,109,0.44827586206896547,6,36,0
7850.0,3,8,0,144,20,0.8275862068965517,6,15,0
3450.0,2,7,1,95,73,1.0,6,22,0
13000.0,6,7,1,184,54,0.1724137931034483,6,20,0
15500.0,4,7,0,218,233,0.6551724137931034,6,2,0
8499.0,2,9,1,116,37,0.44827586206896547,6,24,0
4500.0,4,3,1,179,210,1.0,6,1,0
9200.0,6,11,1,105,109,0.8275862068965517,6,36,0
7500.0,2,12,1,86,11,0.31034482758620685,6,9,0
16999.0,7,13,1,135,197,0.3793103448275862,6,15,0
3999.0,6,2,1,150,9,1.0,1,2,0
13500.0,3,11,1,173,92,1.0,1,27,0
14590.0,0,11,0,163,96,0.3793103448275862,1,10,0
1450.0,2,1,1,64,163,0.8275862068965517,6,36,0
22000.0,7,13,0,163,197,0.24137931034482757,6,15,0
2300.0,5,0,1,116,37,1.0,6,24,0
6999.0,6,5,1,105,57,1.0,1,36,0
5999.0,0,7,1,143,9,1.0,1,2,0
8400.0,2,7,1,180,163,1.0,6,36,0
6500.0,0,8,1,140,109,1.0,6,36,0
6000.0,6,2,1,170,13,1.0,6,2,0
8900.0,4,2,0,225,24,0.8275862068965517,6,1,0
1700.0,0,3,1,125,146,1.0,6,10,0
1999.0,2,9,1,68,49,0.5172413793103449,6,5,1
24900.0,7,15,1,110,204,0.10344827586206896,1,36,0
28900.0,6,13,0,170,28,0.3793103448275862,1,20,0
2599.0,2,3,1,75,212,0.5862068965517242,6,27,0
1690.0,0,1,1,116,54,1.0,1,20,0
2990.0,6,5,0,120,164,0.8275862068965517,6,23,0
10700.0,2,11,0,179,94,0.5862068965517242,6,31,0
15399.0,0,7,0,177,9,1.0,1,2,0
3400.0,5,1,0,150,9,1.0,1,2,0
4500.0,4,5,1,135,141,1.0,6,27,0
3550.0,2,0,1,125,23,1.0,6,1,0
1550.0,0,3,0,115,20,1.0,1,15,0
12990.0,0,12,1,122,109,0.31034482758620685,6,36,0
2700.0,7,3,1,109,110,1.0,1,34,0
5790.0,3,5,1,109,42,1.0,1,20,0
1750.0,2,2,1,75,78,0.8275862068965517,6,24,0
9900.0,7,3,1,220,206,0.8275862068965517,6,36,0
2600.0,3,4,1,75,142,1.0,1,24,0
7199.0,5,3,1,143,54,0.5862068965517242,6,20,0
11300.0,3,10,1,140,207,0.31034482758620685,6,36,0
9750.0,0,6,0,150,221,1.0,1,20,0
36500.0,5,15,1,184,210,0.10344827586206896,1,1,0
9200.0,6,9,1,125,132,0.6551724137931034,6,30,0
1745.0,2,1,1,45,99,1.0,6,32,0
6500.0,6,7,1,126,38,1.0,1,35,0
2390.0,0,5,1,120,141,1.0,1,27,0
14200.0,3,14,1,120,234,0.10344827586206896,6,24,0
4200.0,0,4,0,150,219,1.0,1,24,0
3500.0,6,1,0,105,9,0.5862068965517242,6,2,0
34900.0,3,12,0,179,209,0.44827586206896547,1,36,0
2200.0,2,0,1,103,0,0.5862068965517242,6,0,0
4500.0,2,9,1,90,95,1.0,1,10,0
15790.0,6,14,0,105,109,0.31034482758620685,1,36,0
17500.0,0,11,0,156,54,0.44827586206896547,6,20,0
4999.0,6,3,1,102,23,0.5862068965517242,6,1,0
6800.0,6,5,0,150,54,1.0,6,20,0
4600.0,0,5,1,102,33,0.6551724137931034,6,30,0
11500.0,4,10,1,102,44,0.8275862068965517,6,36,0
8500.0,3,6,0,170,207,1.0,1,36,0
3200.0,2,3,1,60,163,0.8275862068965517,6,36,0
3900.0,6,8,1,82,95,1.0,6,10,1
2000.0,6,0,1,194,90,1.0,1,20,0
8490.0,0,7,1,163,9,1.0,1,2,0
1899.0,0,4,1,175,219,1.0,6,24,0
3500.0,4,4,1,135,141,0.8275862068965517,6,27,0
7990.0,6,5,1,129,9,0.31034482758620685,6,2,0
5999.0,0,7,1,136,20,1.0,1,22,0
6350.0,6,2,0,177,90,1.0,6,20,0
3900.0,3,4,1,90,208,0.8275862068965517,1,10,0
4999.0,2,11,1,68,195,0.31034482758620685,6,3,0
17000.0,7,13,1,150,20,0.24137931034482757,1,27,0
2850.0,0,5,1,69,74,1.0,1,24,0
8700.0,3,7,1,140,207,0.8275862068965517,6,36,0
6999.0,0,6,1,224,26,1.0,1,1,0
15800.0,4,8,1,143,5,0.44827586206896547,6,2,0
1200.0,3,1,1,125,234,1.0,6,24,0
5580.0,2,7,1,80,94,0.6551724137931034,1,31,0
7000.0,0,4,0,218,13,1.0,1,2,0
6999.0,6,16,1,70,78,0.31034482758620685,1,24,0
9000.0,6,8,0,82,28,0.5862068965517242,1,20,0
12500.0,4,6,0,200,24,1.0,6,1,0
7500.0,6,12,1,90,112,1.0,1,12,0
16500.0,4,10,1,136,20,1.0,1,37,0
3750.0,2,4,1,110,22,1.0,6,1,0
2200.0,5,0,1,179,132,1.0,6,30,0
2250.0,2,3,1,75,212,0.8275862068965517,6,27,0
1699.0,2,1,1,50,163,1.0,6,36,0
7650.0,5,6,0,145,20,0.6551724137931034,6,20,0
3800.0,0,8,1,136,96,1.0,1,10,0
11750.0,6,9,1,160,109,0.5862068965517242,6,36,0
3950.0,6,5,1,105,109,1.0,1,36,0
5600.0,2,10,1,133,212,0.5862068965517242,6,27,0
4888.0,0,6,1,101,109,1.0,1,36,0
6399.0,4,3,1,110,149,0.5172413793103449,6,19,0
19450.0,6,14,1,122,28,0.1724137931034483,6,20,0
17500.0,0,9,1,143,24,1.0,1,1,0
6999.0,6,7,1,140,109,0.8275862068965517,6,36,0
2999.0,0,1,1,170,13,1.0,6,2,0
3500.0,5,6,1,122,54,1.0,1,20,1
10900.0,0,11,0,105,113,0.1724137931034483,6,30,0
1500.0,0,0,1,90,160,1.0,1,36,0
12800.0,6,8,0,156,54,0.8275862068965517,6,20,0
15750.0,7,6,0,232,169,1.0,1,1,0
1450.0,3,0,1,101,234,1.0,1,24,0
17600.0,0,7,0,232,20,0.8275862068965517,1,1,0
4499.0,2,10,1,68,30,1.0,6,24,0
11200.0,6,12,1,105,109,0.31034482758620685,6,36,1
6299.0,3,1,1,88,209,1.0,1,36,0
13200.0,6,10,0,143,5,0.5862068965517242,1,2,0
9800.0,6,7,1,143,9,0.8275862068965517,6,2,0
3800.0,6,5,1,116,77,1.0,1,35,0
6500.0,7,8,0,140,194,1.0,1,15,0
1100.0,0,0,1,150,20,1.0,6,29,0
5888.0,2,9,1,80,163,0.6551724137931034,6,36,0
3200.0,5,1,1,118,9,1.0,6,2,0
12500.0,6,12,1,120,20,0.3793103448275862,6,34,0
1900.0,2,2,1,60,143,1.0,6,23,0
3500.0,2,4,1,101,163,1.0,6,36,0
2700.0,6,16,1,101,109,1.0,6,36,0
7000.0,0,3,0,220,24,1.0,6,1,0
29900.0,5,13,0,170,20,0.24137931034482757,1,20,0
3499.0,6,6,1,177,39,1.0,1,35,1
3999.0,2,7,1,60,78,0.3793103448275862,6,24,0
3500.0,4,3,1,109,6,0.8275862068965517,6,25,0
2599.0,6,1,1,105,109,1.0,4,36,0
1950.0,6,4,1,136,8,1.0,1,25,0
7300.0,6,6,1,105,109,0.6551724137931034,1,36,0
1500.0,4,2,1,107,141,1.0,6,27,0
4900.0,6,3,1,116,109,1.0,6,36,0
4400.0,3,8,0,150,234,1.0,1,24,0
16800.0,3,4,1,174,209,0.8275862068965517,1,36,0
3900.0,0,2,1,101,160,1.0,1,36,0
3300.0,2,8,1,91,191,0.6551724137931034,6,8,0
16500.0,6,14,0,104,109,0.24137931034482757,6,36,0
6950.0,6,5,1,150,109,0.6551724137931034,6,36,0
6950.0,6,16,1,150,234,0.8275862068965517,6,24,0
3500.0,2,7,1,60,94,0.8275862068965517,6,31,0
7890.0,5,8,1,136,10,1.0,1,25,0
6299.0,6,8,1,110,20,0.44827586206896547,6,23,0
4690.0,4,4,1,90,203,0.5862068965517242,6,24,0
4800.0,3,7,1,90,208,0.8275862068965517,1,10,0
3700.0,6,5,1,75,109,0.8275862068965517,6,36,0
9999.0,4,9,0,140,37,0.44827586206896547,6,24,0
1600.0,2,3,1,60,166,1.0,6,9,0
6150.0,2,9,1,69,11,0.24137931034482757,6,9,0
1999.0,2,4,1,41,99,1.0,1,32,0
2300.0,3,4,1,90,20,1.0,1,10,0
1500.0,0,4,1,120,141,1.0,1,27,0
4099.0,0,9,0,136,90,1.0,1,20,0
10500.0,0,7,1,200,24,0.6551724137931034,6,1,0
13999.0,7,11,1,135,112,0.24137931034482757,6,12,0
3950.0,6,4,1,140,109,1.0,1,36,0
2650.0,2,2,0,83,116,0.8275862068965517,6,11,0
4500.0,7,9,1,82,151,0.24137931034482757,6,16,0
3200.0,0,2,0,170,24,1.0,6,1,0
6900.0,3,5,1,150,207,0.8275862068965517,6,36,0
5900.0,4,2,1,131,20,0.31034482758620685,6,9,0
2850.0,6,2,0,163,90,1.0,6,20,0
11999.0,6,11,0,105,117,0.5172413793103449,1,36,0
19650.0,7,12,0,163,127,0.3793103448275862,1,10,0
28990.0,4,13,0,184,193,0.24137931034482757,6,20,0
29990.0,6,13,0,184,9,0.034482758620689655,6,2,0
8690.0,6,9,1,125,132,0.3793103448275862,6,30,0
3500.0,2,0,1,102,44,1.0,6,36,0
12898.0,2,12,1,105,163,0.24137931034482757,6,36,0
2999.0,0,3,1,131,24,1.0,1,1,1
3800.0,6,4,1,75,109,1.0,6,36,0
4250.0,2,7,1,90,78,0.6551724137931034,6,24,0
2490.0,2,5,0,87,191,1.0,6,8,0
16500.0,0,9,0,170,90,0.8275862068965517,1,20,0
4900.0,6,6,0,140,23,1.0,1,1,0
4600.0,2,4,1,116,75,0.8275862068965517,6,21,0
9000.0,6,8,1,102,23,1.0,6,1,0
11999.0,4,7,0,140,91,1.0,1,36,0
18250.0,7,12,1,143,226,0.44827586206896547,6,2,0
4750.0,2,8,1,101,212,0.5862068965517242,6,27,0
14000.0,0,9,1,179,115,0.44827586206896547,6,24,0
2448.0,3,2,1,75,30,0.8275862068965517,6,24,0
1999.0,0,3,1,121,165,1.0,1,4,0
2450.0,6,4,1,95,28,1.0,1,20,0
9850.0,6,7,0,200,109,1.0,6,36,0
1990.0,0,0,1,101,96,1.0,6,10,0
1800.0,2,3,1,60,6,1.0,6,25,0
14900.0,6,9,0,207,228,1.0,1,13,0
3250.0,0,3,1,131,160,1.0,1,36,0
26150.0,7,15,1,150,127,0.10344827586206896,1,10,0
19990.0,6,7,0,235,181,1.0,1,20,0
13999.0,0,10,1,170,200,1.0,1,31,0
1399.0,0,1,1,109,20,1.0,1,5,0
4985.0,0,9,0,177,13,0.8275862068965517,1,2,0
2950.0,2,9,1,54,159,0.31034482758620685,6,9,0
3600.0,6,4,1,136,160,1.0,1,36,0
6799.0,2,12,0,71,99,0.1724137931034483,6,32,0
17500.0,0,14,1,125,96,0.10344827586206896,6,10,0
14300.0,0,12,1,143,24,0.8275862068965517,1,1,0
7400.0,0,5,1,200,23,1.0,6,1,0
1400.0,2,1,1,75,109,1.0,6,36,1
12900.0,5,9,0,204,20,0.44827586206896547,6,20,0
4990.0,2,9,1,82,95,0.31034482758620685,6,10,0
4000.0,2,11,1,69,41,0.8275862068965517,6,35,0
1500.0,2,1,1,86,230,1.0,6,35,0
7150.0,0,12,1,105,96,1.0,1,10,0
2950.0,2,3,1,75,70,0.6551724137931034,6,27,0
34500.0,0,15,1,190,160,0.034482758620689655,1,36,0
5300.0,0,1,1,193,24,0.8275862068965517,6,1,0
14900.0,0,12,1,170,93,0.8275862068965517,1,30,0
3950.0,5,4,1,231,179,1.0,6,19,0
1750.0,0,5,1,131,146,1.0,1,10,0
11200.0,6,7,1,170,54,1.0,1,20,0
3500.0,0,2,1,163,24,1.0,6,1,0
9900.0,7,10,1,140,127,1.0,1,10,0
3590.0,2,7,1,90,78,1.0,6,24,0
3599.0,0,3,0,90,154,0.0,1,31,0
1850.0,6,1,1,114,32,0.6551724137931034,6,23,0
2150.0,2,1,1,75,113,0.8275862068965517,6,30,0
10800.0,3,3,1,102,209,1.0,1,36,0
1150.0,5,0,1,84,37,1.0,6,24,0
7600.0,0,6,0,177,13,1.0,1,2,0
4250.0,0,8,1,136,96,1.0,1,10,0
11000.0,6,11,1,120,20,0.1724137931034483,6,34,0
5000.0,0,3,1,140,190,1.0,1,24,0
1490.0,2,3,1,50,135,1.0,6,36,0
7900.0,3,6,0,136,42,0.6551724137931034,6,20,0
16960.0,0,9,0,160,23,0.5172413793103449,6,1,0
9980.0,6,10,1,150,131,0.8275862068965517,1,33,0
15399.0,7,6,1,224,137,0.8275862068965517,1,20,0
10999.0,4,3,0,163,71,1.0,6,20,0
11990.0,3,10,1,140,189,1.0,1,36,0
3499.0,2,2,1,75,163,0.8275862068965517,6,36,0
12800.0,6,12,1,140,132,0.5172413793103449,1,30,0
3500.0,2,7,1,64,212,0.5172413793103449,1,27,0
6950.0,3,10,1,101,142,0.8275862068965517,6,24,0
1190.0,0,0,1,116,24,1.0,1,1,1
1150.0,2,0,1,50,135,0.8275862068965517,6,36,1
2100.0,0,7,1,131,128,0.8275862068965517,6,27,0
3000.0,2,8,1,90,78,0.8275862068965517,6,24,1
7500.0,6,9,1,105,109,0.8275862068965517,1,36,0
16500.0,6,11,0,140,23,0.31034482758620685,1,1,0
7900.0,6,9,1,101,56,0.31034482758620685,6,37,0
1800.0,6,16,1,75,208,1.0,1,10,0
8850.0,2,11,1,86,94,0.44827586206896547,6,31,0
7900.0,6,1,0,218,54,0.3793103448275862,6,20,0
6250.0,2,11,1,69,113,0.8275862068965517,6,30,0
4499.0,2,9,1,60,95,0.31034482758620685,6,10,0
3999.0,2,8,1,80,78,0.8275862068965517,6,24,0
2800.0,6,2,1,101,46,1.0,1,36,0
10900.0,0,10,1,102,160,0.31034482758620685,6,36,0
11299.0,6,9,1,156,54,0.8275862068965517,6,20,0
27600.0,6,15,0,220,109,0.1724137931034483,6,36,0
19350.0,3,13,1,140,207,0.44827586206896547,1,36,0
2600.0,6,3,1,101,96,0.5862068965517242,6,10,0
9150.0,2,14,1,75,78,0.24137931034482757,1,24,0
7950.0,4,2,1,231,9,1.0,6,2,0
7900.0,6,6,1,150,23,0.8275862068965517,6,1,0
12500.0,3,10,0,105,109,0.31034482758620685,1,36,0
7700.0,0,9,1,140,37,0.44827586206896547,6,24,0
9200.0,0,9,1,80,109,0.31034482758620685,6,36,0
4600.0,6,4,0,170,9,1.0,6,2,0
3000.0,2,5,1,60,78,0.3793103448275862,6,24,0
8950.0,5,16,1,71,99,0.0,6,32,0
5000.0,0,6,1,140,160,1.0,1,36,0
5500.0,7,4,1,116,175,1.0,1,35,0
8500.0,6,3,0,231,9,1.0,6,2,0
3950.0,0,5,1,136,215,1.0,1,37,0
2150.0,0,2,1,101,234,1.0,6,24,0
5600.0,6,4,1,140,154,1.0,1,31,0
1650.0,0,3,1,90,20,1.0,1,5,0
6900.0,6,9,1,160,115,1.0,1,24,0
13900.0,6,9,0,170,90,1.0,1,20,0
21880.0,4,12,0,160,109,0.24137931034482757,6,36,0
20500.0,6,14,1,122,28,0.0,6,20,0
6300.0,0,5,0,192,13,1.0,6,2,0
3150.0,6,6,1,95,73,1.0,6,22,0
3500.0,2,5,1,75,100,0.6551724137931034,6,36,0
3300.0,3,4,1,125,234,1.0,1,24,0
4900.0,3,5,1,140,234,1.0,6,24,0
8500.0,6,9,1,95,28,0.3793103448275862,6,20,0
3500.0,3,1,1,69,209,1.0,1,36,0
2499.0,2,5,1,69,78,1.0,1,24,0
4200.0,2,6,1,80,163,1.0,6,36,0
8999.0,3,6,1,150,207,0.5172413793103449,6,36,0
2300.0,2,1,1,116,109,1.0,1,36,1
2600.0,6,0,1,105,9,1.0,6,2,0
6950.0,0,8,1,140,146,1.0,1,10,0
4200.0,2,7,1,67,106,0.31034482758620685,6,12,0
1250.0,2,4,1,58,82,1.0,6,8,0
1500.0,2,1,1,98,70,0.8275862068965517,6,27,0
7999.0,2,13,1,80,143,0.24137931034482757,6,23,0
20500.0,3,6,1,174,20,1.0,1,36,0
16850.0,6,16,1,170,23,1.0,1,1,0
2850.0,6,2,1,97,77,0.8275862068965517,6,35,0
7600.0,2,12,1,60,67,0.10344827586206896,6,31,0
18500.0,0,10,1,170,204,0.31034482758620685,6,36,0
4800.0,4,4,1,113,141,0.8275862068965517,6,27,0
7250.0,0,7,1,232,24,1.0,1,1,0
12500.0,6,5,0,232,27,1.0,1,1,0
3300.0,6,9,1,80,96,1.0,6,10,0
3899.0,3,3,0,116,189,1.0,1,36,0
6399.0,7,7,0,155,185,1.0,1,12,0
6450.0,0,5,1,179,26,1.0,1,1,0
2499.0,2,2,1,75,163,0.8275862068965517,6,36,0
8600.0,0,9,1,120,72,0.8275862068965517,6,21,0
3999.0,6,3,1,147,219,1.0,6,24,0
1350.0,0,1,0,150,2,1.0,6,0,0
2499.0,0,3,1,107,53,1.0,1,5,0
2850.0,2,6,0,52,140,0.3793103448275862,6,3,0
9300.0,6,11,1,117,129,0.31034482758620685,6,22,0
16450.0,6,14,1,105,109,0.3793103448275862,1,36,0
4200.0,3,6,1,105,234,1.0,4,24,0
5900.0,6,8,1,80,109,1.0,6,36,0
12800.0,2,10,1,105,21,0.6551724137931034,1,1,0
8400.0,6,3,0,218,13,1.0,1,2,0
12000.0,0,8,0,170,90,1.0,1,20,0
6999.0,2,12,1,68,78,0.44827586206896547,6,24,0
2500.0,0,6,0,150,90,1.0,1,20,0
1990.0,2,3,1,60,232,0.1724137931034483,6,17,0
3400.0,6,2,1,150,9,1.0,1,2,0
2895.0,6,3,1,101,37,1.0,6,24,0
16700.0,0,12,0,143,24,1.0,1,1,0
6200.0,3,7,1,102,33,0.5172413793103449,6,30,0
5000.0,3,6,1,131,57,1.0,1,36,0
2350.0,2,4,1,60,95,0.8275862068965517,6,10,0
3750.0,6,1,1,180,132,1.0,6,30,1
11999.0,0,10,1,160,23,0.5172413793103449,6,1,0
1950.0,3,1,1,76,20,1.0,6,34,1
4800.0,3,7,1,110,208,1.0,1,10,0
3690.0,6,6,1,162,20,0.5172413793103449,6,12,0
2490.0,0,6,1,125,96,1.0,6,10,0
8990.0,6,4,0,192,13,0.5862068965517242,6,2,0
11200.0,7,9,1,140,157,0.6551724137931034,1,22,0
10400.0,6,10,0,132,38,0.31034482758620685,6,35,0
4999.0,3,5,1,109,42,1.0,1,20,0
5500.0,6,6,1,80,163,0.8275862068965517,6,36,0
7290.0,6,8,1,110,109,1.0,1,36,0
15499.0,7,15,1,116,20,0.034482758620689655,6,24,0
19500.0,0,11,1,170,24,0.8275862068965517,1,1,0
1350.0,2,0,0,54,99,0.8275862068965517,6,32,0
9350.0,2,13,0,94,20,0.24137931034482757,6,34,0
1700.0,6,0,1,82,28,1.0,6,20,0
2450.0,0,3,1,116,96,1.0,1,10,0
4600.0,6,4,1,105,109,1.0,1,36,0
3550.0,4,6,1,72,51,1.0,6,5,0
2300.0,0,1,1,192,13,1.0,6,2,0
2000.0,2,0,1,75,135,1.0,6,36,0
1600.0,2,4,0,60,50,1.0,6,5,1
1750.0,6,4,1,65,162,1.0,6,15,0
3650.0,2,7,1,60,78,0.8275862068965517,6,24,0
2200.0,2,2,1,75,30,1.0,6,24,0
6499.0,3,7,1,131,105,1.0,1,10,0
3250.0,6,2,1,101,109,1.0,1,36,0
6980.0,6,8,1,140,109,1.0,1,36,0
7500.0,2,13,1,75,213,0.31034482758620685,6,36,0
35499.0,7,15,1,150,172,0.10344827586206896,1,18,0
31745.0,5,14,0,170,20,0.44827586206896547,1,20,0
18000.0,6,13,1,109,28,0.24137931034482757,1,20,0
5600.0,6,6,1,140,200,0.6551724137931034,1,31,0
8200.0,0,8,0,224,90,0.6551724137931034,1,20,1
2890.0,2,7,1,95,20,1.0,6,9,0
7700.0,3,7,1,109,209,1.0,1,36,0
7990.0,6,6,0,140,207,1.0,1,36,0
2500.0,6,2,0,116,9,0.6551724137931034,6,2,0
7999.0,7,8,1,170,194,1.0,1,15,0
5500.0,7,4,0,173,150,1.0,1,23,0
14000.0,3,9,0,160,105,0.24137931034482757,6,10,0
6990.0,7,7,1,141,211,0.6551724137931034,6,12,0
1900.0,6,5,1,80,96,1.0,6,10,0
14999.0,5,9,0,190,25,1.0,1,1,0
6650.0,4,7,1,109,6,0.6551724137931034,1,25,0
19690.0,5,10,0,197,9,1.0,1,2,0
15990.0,7,12,1,136,112,0.44827586206896547,1,12,0
3500.0,0,3,1,121,14,1.0,1,19,0
4699.0,7,2,1,150,79,1.0,6,11,0
7950.0,0,9,1,136,54,1.0,1,20,1
3800.0,0,6,1,136,8,1.0,1,25,0
23900.0,6,10,0,204,13,0.6551724137931034,1,2,0
10990.0,7,9,1,136,127,1.0,1,10,0
1650.0,5,2,0,137,37,0.8275862068965517,6,24,0
1750.0,2,2,1,54,163,1.0,6,36,0
7790.0,2,10,1,69,163,0.24137931034482757,6,36,0
10200.0,6,5,0,224,26,1.0,1,1,0
4850.0,2,8,1,69,94,0.0,6,31,0
5399.0,2,8,1,90,78,0.8275862068965517,6,24,0
11500.0,2,15,1,86,162,0.0,6,15,0
2299.0,6,4,1,75,78,1.0,6,24,0
13500.0,0,10,0,170,54,1.0,1,20,1
20900.0,0,13,1,163,115,0.1724137931034483,1,24,0
6900.0,3,6,1,131,182,1.0,1,10,0
4700.0,6,8,1,90,37,1.0,6,24,0
5900.0,0,4,1,122,54,1.0,1,20,0
3640.0,2,8,1,71,99,0.5172413793103449,6,32,0
20900.0,4,12,1,143,75,0.44827586206896547,1,21,0
6480.0,5,2,0,218,71,1.0,6,20,0
10890.0,6,10,1,122,160,0.6551724137931034,6,36,0
12900.0,5,9,0,160,160,0.6551724137931034,6,36,0
2250.0,2,0,1,50,163,0.8275862068965517,6,36,0
7850.0,6,8,1,140,23,1.0,1,1,0
7250.0,2,11,1,75,156,0.8275862068965517,6,21,0
3500.0,3,6,1,90,45,1.0,1,5,0
7990.0,0,7,1,140,160,1.0,1,36,0
19500.0,5,11,0,209,90,1.0,1,20,0
7500.0,6,6,1,140,23,1.0,1,1,0
1950.0,7,3,1,129,20,1.0,6,22,0
9000.0,0,6,1,170,24,1.0,1,1,0
8999.0,4,1,1,118,233,0.5862068965517242,6,2,0
6650.0,4,7,1,140,37,0.8275862068965517,6,24,0
13000.0,5,13,1,102,5,0.31034482758620685,6,2,0
5250.0,2,8,1,60,163,0.6551724137931034,6,36,0
30300.0,0,11,1,204,13,0.5862068965517242,1,2,0
2900.0,2,5,1,69,95,0.6551724137931034,6,10,0
7750.0,6,4,0,225,26,1.0,1,1,0
10000.0,0,12,1,120,45,0.10344827586206896,6,5,0
2199.0,2,4,0,61,99,0.8275862068965517,6,32,0
9600.0,4,8,1,122,91,0.31034482758620685,6,36,0
3800.0,2,9,1,69,120,0.5172413793103449,6,33,0
6899.0,3,7,1,95,42,0.8275862068965517,6,20,0
7300.0,2,10,1,120,95,0.8275862068965517,6,10,0
5700.0,4,0,1,197,193,1.0,6,20,0
1400.0,2,5,1,67,140,1.0,6,3,0
6300.0,6,8,1,125,96,0.6551724137931034,6,10,0
9500.0,6,9,1,146,223,1.0,1,24,1
1100.0,2,3,1,109,6,1.0,6,25,0
2450.0,3,3,1,125,20,1.0,6,11,0
6900.0,2,3,1,163,75,0.44827586206896547,6,21,0
6999.0,2,11,1,84,20,0.44827586206896547,6,19,0
7999.0,0,10,0,143,160,1.0,1,36,0
2000.0,6,0,1,193,160,1.0,4,36,1
8390.0,6,6,0,163,13,1.0,1,2,0
15000.0,0,7,0,231,13,1.0,1,2,0
9200.0,0,9,1,160,154,0.8275862068965517,6,31,0
5400.0,6,5,1,82,28,0.5172413793103449,1,20,0
5350.0,0,5,1,115,160,1.0,6,36,0
1600.0,0,8,1,75,134,1.0,6,6,0
24500.0,5,11,0,184,9,0.44827586206896547,1,2,0
4150.0,2,1,1,90,156,1.0,6,21,0
9200.0,3,7,1,116,42,0.1724137931034483,6,20,0
1650.0,2,2,1,60,95,1.0,6,10,0
9350.0,0,9,0,170,54,1.0,1,20,0
7200.0,0,6,1,140,160,1.0,1,36,0
9200.0,6,7,1,170,5,0.5172413793103449,6,2,0
5500.0,7,8,1,140,204,0.6551724137931034,1,36,0
9221.0,2,13,1,75,213,0.1724137931034483,6,36,0
1500.0,2,2,1,44,166,0.6551724137931034,6,9,0
1690.0,2,4,1,41,99,1.0,1,32,0
14999.0,3,6,0,204,221,1.0,1,20,0
1999.0,2,5,1,69,95,1.0,6,10,0
8700.0,7,8,1,136,127,0.3793103448275862,1,10,0
1450.0,6,5,1,75,126,0.5862068965517242,6,27,0
3699.0,4,4,1,101,37,0.8275862068965517,6,24,0
1800.0,0,0,1,150,160,1.0,6,36,0
3100.0,6,5,1,84,8,1.0,6,19,0
5950.0,6,7,1,150,9,0.8275862068965517,6,2,0
5500.0,7,5,1,140,194,1.0,1,15,0
5900.0,0,4,1,136,160,0.10344827586206896,1,36,0
9500.0,0,10,0,140,160,1.0,1,36,0
15200.0,3,10,0,140,189,1.0,1,36,0
17699.0,7,8,0,235,226,0.10344827586206896,1,2,0
2999.0,6,1,1,101,109,1.0,1,36,0
9100.0,6,8,0,190,24,1.0,1,1,0
23550.0,0,14,1,150,23,0.1724137931034483,1,1,0
1500.0,2,4,1,75,78,1.0,6,24,0
5600.0,0,1,0,150,160,1.0,1,36,0
5300.0,0,4,1,136,10,1.0,6,25,0
14900.0,2,15,0,100,95,0.10344827586206896,6,10,0
2400.0,2,2,1,60,94,0.5172413793103449,6,31,0
6900.0,0,4,0,150,54,1.0,1,20,0
5390.0,2,11,1,77,112,0.5172413793103449,6,12,0
6990.0,6,5,1,105,160,1.0,1,36,0
18300.0,7,12,0,184,112,0.44827586206896547,1,12,0
3250.0,0,7,1,131,146,1.0,1,10,0
3100.0,6,4,1,82,141,0.8275862068965517,6,27,0
11900.0,0,10,1,110,160,1.0,1,36,0
3300.0,3,2,0,116,105,1.0,1,10,0
2000.0,2,5,1,80,78,1.0,6,24,0
3333.0,6,6,1,80,20,0.44827586206896547,6,19,1
1990.0,0,2,1,125,146,1.0,6,10,0
4990.0,6,8,1,60,163,0.5862068965517242,6,36,0
5750.0,2,12,1,69,159,0.24137931034482757,6,9,0
1800.0,2,2,1,60,95,0.44827586206896547,6,10,0
11600.0,0,9,1,125,23,0.5862068965517242,6,1,0
10000.0,2,10,1,110,119,0.8275862068965517,1,23,0
8800.0,6,3,0,170,54,0.5172413793103449,6,20,0
11850.0,6,10,1,125,132,0.6551724137931034,6,30,0
3755.0,6,5,1,105,109,1.0,1,36,0
6200.0,2,10,1,69,230,0.1724137931034483,6,35,0
18900.0,3,4,1,131,209,1.0,1,36,0
18999.0,6,11,0,143,226,0.44827586206896547,1,2,0
13000.0,7,9,0,224,137,0.8275862068965517,1,20,0
3300.0,0,5,1,135,10,1.0,1,25,0
9800.0,3,11,1,141,20,0.24137931034482757,6,3,0
14990.0,2,13,0,180,113,0.1724137931034483,6,30,0
9990.0,0,8,0,170,90,1.0,1,20,0
3598.0,2,1,1,50,163,1.0,6,36,0
7999.0,4,7,1,140,91,1.0,1,36,0
3590.0,2,9,1,69,113,0.24137931034482757,6,30,1
6999.0,3,9,1,102,109,0.6551724137931034,6,36,0
